MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_WWII_VETERANS,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1.0,SES_2.0,SES_3.0,SES_4.0
41,49.0,56,0,36,0,1,1,16.67,6,2,23891.0,23,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
77,65.0,63,0,0,0,3,4,25.9,6,6,29512.0,55,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
17,0.0,73,0,35,0,3,0,8.33,5,0,4760.0,4,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
125,65.0,90,0,29,0,2,0,11.2,6,5,14537.0,105,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
65,41.0,41,0,38,0,1,0,12.25,6,2,14317.0,47,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
101,0.0,68,0,28,1,2,3,6.93,5,9,12772.0,76,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,58.0,89,0,26,0,1,2,13.5,4,2,13996.0,11,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,51.0,63,0,39,0,1,1,15.0,3,1,7004.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29,0.0,35,2,19,0,2,3,14.67,6,3,12818.0,16,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,61.0,86,0,39,0,2,1,12.5,6,1,10372.0,5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
101,77.0,92,0,28,1,2,2,6.06,6,9,19186.0,76,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
113,51.0,79,0,5,5,1,1,26.36,6,6,31468.0,80,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
65,30.0,79,1,34,1,2,2,7.25,6,5,11655.0,36,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
89,0.0,69,0,38,0,1,2,12.13,6,4,20060.0,59,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
125,64.0,87,0,70,1,1,3,9.14,6,11,8320.0,101,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
41,33.0,68,35,12,0,1,0,11.67,4,1,10089.0,19,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,51.0,63,0,48,1,4,4,10.21,6,15,17854.0,108,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
89,0.0,85,0,40,1,3,3,8.3,5,10,12502.0,63,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
113,0.0,68,0,38,0,4,2,5.62,7,6,7424.0,97,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
101,65.0,83,0,32,0,2,1,10.08,6,3,18125.0,83,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
89,31.0,87,0,35,8,1,2,6.81,3,7,19552.0,73,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
41,45.0,78,2,17,0,1,2,16.25,6,3,19907.0,27,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,78.0,93,0,63,0,3,1,9.44,7,9,13366.0,93,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
101,44.0,87,0,12,0,1,2,11.88,6,5,14049.0,69,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,71.0,64,0,44,0,1,0,11.5,6,2,9667.0,27,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,57.0,73,23,7,0,4,3,5.29,6,3,10586.0,22,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,43.0,93,1,10,1,2,1,9.68,5,15,17208.0,100,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
29,52.0,9,4,72,0,3,3,13.8,6,3,17622.0,16,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
53,52.0,88,0,28,0,1,1,18.5,6,2,20035.0,28,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,57.0,70,0,15,1,4,6,3.21,5,9,18252.0,32,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
137,79.0,47,0,55,0,1,0,12.27,6,7,6822.0,95,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
53,79.0,86,0,20,0,1,1,10.0,4,2,11692.0,34,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
101,44.0,86,3,27,0,3,2,7.09,6,4,15958.0,75,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,55.0,26,2,14,11,1,0,6.81,4,10,16000.0,112,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
53,0.0,63,1,21,0,3,3,3.75,6,4,10817.0,32,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,69.0,87,0,27,1,3,5,9.5,6,5,13980.0,11,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,0.0,88,0,21,0,1,0,25.0,5,0,18194.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17,0.0,80,0,30,0,2,1,30.0,5,1,9560.0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29,0.0,63,0,34,0,4,3,5.5,6,3,8559.0,18,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
89,0.0,52,0,47,1,2,1,17.63,6,6,17149.0,71,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,41.0,84,0,16,0,2,1,25.0,5,1,15691.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
41,49.0,74,0,34,0,3,1,10.0,6,1,13005.0,19,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,85.0,89,0,27,1,3,1,5.32,5,13,14796.0,111,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
65,78.0,69,0,42,1,3,2,10.25,6,3,8922.0,40,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,37.0,33,7,26,0,1,1,25.0,5,1,16610.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
29,72.0,95,0,89,0,3,3,7.5,6,3,27770.0,12,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
113,74.0,86,3,49,1,2,2,12.08,6,7,18960.0,104,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
89,85.0,71,0,47,4,1,3,10.13,6,7,10050.0,62,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
113,87.0,66,1,28,0,1,2,12.71,8,7,20604.0,85,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,65.0,79,0,43,1,3,7,4.97,4,19,9821.0,114,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
113,50.0,60,0,59,0,2,2,18.0,6,6,21119.0,95,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,49.0,59,9,29,0,2,2,10.55,6,7,14057.0,74,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
113,76.0,49,0,23,0,2,1,11.86,7,4,12503.0,109,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,65.0,42,4,29,0,1,0,15.67,6,0,14489.0,14,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
77,44.0,48,0,33,0,2,1,11.29,6,3,10868.0,56,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
137,57.0,82,0,17,0,2,2,6.85,6,9,11314.0,110,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,37.0,95,0,34,3,1,1,6.24,3,14,15366.0,109,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
113,55.0,90,0,18,0,1,3,16.88,6,6,13613.0,92,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,17.0,73,0,54,4,1,1,7.88,6,12,12321.0,119,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,81.0,27,0,34,0,2,1,15.0,5,1,9826.0,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
89,0.0,84,0,26,0,1,2,11.67,6,7,10736.0,56,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
137,43.0,88,1,33,0,1,0,8.79,6,6,7662.0,100,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41,39.0,79,0,23,0,1,0,15.0,4,1,22964.0,26,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
17,77.0,64,12,13,0,1,1,15.0,4,1,13753.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,75.0,77,0,36,0,4,3,10.0,6,3,15615.0,12,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,67.0,32,0,10,1,4,6,3.43,6,13,16941.0,58,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,0.0,80,8,19,0,2,2,18.33,11,3,13693.0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
29,39.0,74,12,10,0,1,1,15.0,6,1,11524.0,11,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
101,0.0,75,1,39,0,3,2,6.25,6,6,12713.0,74,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,51.0,84,0,10,0,2,1,13.67,6,1,13311.0,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
53,57.0,50,0,17,11,1,1,8.4,6,4,9484.0,36,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
77,59.0,75,0,37,1,2,1,26.67,6,5,12054.0,51,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
65,0.0,92,1,53,0,1,2,12.2,5,6,24713.0,36,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
125,74.0,59,0,0,12,1,2,9.71,4,12,19178.0,100,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,68.0,36,0,31,0,4,3,8.0,6,3,16723.0,9,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
77,0.0,58,60,32,0,4,3,7.88,6,5,13011.0,60,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
113,79.0,27,3,28,1,4,5,3.04,8,14,6871.0,92,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,0.0,53,1,46,0,2,1,15.67,6,1,14350.0,17,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
89,0.0,86,2,14,1,4,6,3.41,6,15,17672.0,59,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,77.0,93,0,81,0,2,1,10.5,4,1,24029.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
17,0.0,45,0,48,0,1,1,15.0,4,1,10951.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
65,51.0,83,7,12,1,4,4,7.75,6,7,10125.0,46,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41,0.0,47,1,63,1,4,7,8.85,9,8,10248.0,33,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,36.0,65,0,45,1,2,1,10.61,6,11,8370.0,125,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
101,66.0,79,13,6,0,1,2,11.67,6,5,12997.0,72,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,62.0,77,0,44,0,2,0,11.67,6,1,14674.0,20,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
65,49.0,87,0,50,0,2,0,11.5,6,1,17743.0,36,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,68.0,94,4,20,0,2,2,15.0,5,2,23664.0,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,43.0,62,0,0,0,2,3,15.29,5,4,16527.0,28,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
17,50.0,19,0,44,0,1,0,15.0,4,0,9454.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
137,73.0,64,0,41,1,3,1,9.41,4,8,8246.0,112,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
101,86.0,44,0,43,1,3,3,9.59,4,12,10258.0,86,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
113,0.0,87,0,24,0,2,3,6.8,5,10,11069.0,98,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
29,47.0,96,0,55,0,3,2,10.5,6,2,30632.0,14,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
41,49.0,0,9,11,0,1,2,16.67,6,3,13525.924896962295,17,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,71.0,73,3,13,0,4,2,9.57,6,3,13612.0,21,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,81.0,0,0,60,1,4,2,6.69,6,9,18903.0,97,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
125,63.0,73,9,10,6,1,1,12.13,5,15,18562.0,106,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,55.0,33,3,7,1,4,2,6.62,6,9,9856.0,111,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,57.0,74,0,29,0,1,1,20.0,5,1,19514.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
113,58.0,93,0,25,11,1,2,5.83,4,12,15722.0,92,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
77,59.0,77,0,35,0,1,0,22.0,6,2,15014.0,68,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,62.0,92,0,19,0,1,1,14.77,6,6,17383.0,106,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
77,16.0,47,0,55,1,2,1,13.57,6,7,12244.0,59,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,74.0,74,0,30,4,2,2,8.0,5,10,10419.0,106,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
137,52.0,78,0,42,0,1,1,10.67,4,5,40064.0,88,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
113,58.0,88,0,21,1,1,3,10.94,6,9,11129.0,82,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41,44.0,59,0,37,0,2,0,15.33,6,1,16363.0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
41,0.0,71,2,39,0,1,0,17.5,4,1,14274.0,15,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,45.0,70,2,41,1,2,1,10.37,6,13,14106.0,112,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
29,83.0,61,0,23,0,2,1,13.67,6,1,18352.0,9,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
113,63.0,96,1,36,1,2,4,11.57,6,14,18029.0,88,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
53,51.0,95,0,31,0,3,2,6.67,6,4,16340.0,33,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,0.0,33,1,17,0,2,3,22.5,2,7,14389.0,69,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
65,81.0,49,2,22,0,3,7,4.53,6,10,18621.0,35,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
17,0.0,70,0,31,0,1,1,15.0,3,1,22424.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53,37.0,82,1,25,0,1,1,11.8,4,2,11950.0,35,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
65,34.0,41,0,9,0,2,0,15.25,6,1,5598.0,39,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
77,45.0,93,0,33,0,1,1,10.38,6,5,25519.0,49,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,68.0,9,6,21,1,2,3,3.25,6,16,21061.0,105,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
137,0.0,74,0,40,6,1,2,6.9,4,11,6735.0,106,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,0.0,83,5,12,0,4,5,6.2,6,5,9493.0,14,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,39.0,53,0,19,0,2,1,10.67,6,1,14183.0,10,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,81.0,68,0,44,3,1,0,7.0,4,7,12178.0,106,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,62.0,54,0,14,0,3,2,10.0,6,2,13331.0,6,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
77,76.0,87,1,26,0,1,1,10.0,4,3,9107.0,51,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
65,41.0,59,0,36,0,2,0,11.25,5,2,9820.0,40,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,75.0,88,0,45,4,1,2,10.11,5,12,12648.0,105,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
17,0.0,51,0,25,0,1,1,20.0,5,1,11235.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
77,47.0,78,1,42,0,1,0,40.0,5,3,17320.0,41,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
29,0.0,76,0,48,0,4,3,5.8,5,3,9389.0,12,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
89,47.0,78,0,30,0,1,1,10.29,5,6,10231.0,65,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
53,26.0,81,0,27,0,1,1,21.0,5,2,9061.0,34,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
17,63.0,84,0,30,0,1,1,12.5,5,2,11857.0,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
137,74.0,33,0,20,0,4,6,3.43,4,13,4914.0,107,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
29,0.0,50,1,12,1,4,5,4.14,6,5,5961.0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
29,0.0,83,0,34,0,4,2,6.6,6,2,10807.0,12,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,52.0,93,2,45,0,3,4,11.4,6,4,24550.0,10,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,17.0,44,1,50,1,3,2,11.27,6,9,14361.0,87,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
125,0.0,82,0,0,1,3,4,4.84,5,16,12279.0,104,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,80.0,41,0,32,0,1,1,18.43,6,2,13963.0,51,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
137,0.0,73,0,13,0,1,0,34.17,2,2,17342.0,85,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
137,60.0,60,0,19,1,4,2,10.92,6,13,10160.0,116,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
29,44.0,57,0,34,0,4,3,14.17,6,3,11558.0,11,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,76.0,41,13,40,1,2,4,13.44,6,6,19465.0,27,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
137,46.0,96,0,42,4,1,1,6.73,4,10,19710.0,105,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,33.0,94,0,28,0,2,1,14.4,6,2,30766.0,52,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
41,53.0,34,3,45,0,1,1,13.5,4,1,7189.0,18,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
89,75.0,79,0,6,1,2,2,21.67,6,6,15184.0,68,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
137,37.0,79,0,15,1,4,6,4.97,6,11,10668.0,80,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
101,0.0,61,0,38,0,1,0,14.43,6,4,16520.0,80,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
29,0.0,86,1,31,0,4,2,6.75,5,2,13058.0,7,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
101,72.0,67,0,84,1,3,1,11.38,5,9,19090.0,73,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
77,0.0,42,0,51,0,1,0,12.6,5,2,33729.0,40,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
89,0.0,67,1,25,0,1,2,16.25,6,6,10702.0,54,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
29,0.0,97,0,91,0,1,1,12.5,4,1,22504.0,15,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
65,71.0,98,0,73,0,2,1,9.78,6,3,21480.0,33,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
89,50.0,52,0,40,0,2,2,12.23,1,7,23312.0,70,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,35.0,86,1,45,0,4,3,11.5,6,3,12137.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17,0.0,51,0,45,0,1,0,25.0,5,0,11996.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17,36.0,68,0,19,0,1,1,20.0,5,1,15595.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
137,0.0,88,0,65,5,1,2,13.91,6,18,13109.0,103,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
