MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_WWII_VETERANS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,SES_1.0,SES_2.0,SES_3.0,SES_4.0
29,0.0,52,25,3,2,6.67,6,2,11451.0,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
113,0.0,71,31,1,0,14.0,5,6,13827.0,87,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
137,67.0,86,19,1,0,3.87,5,10,13420.0,98,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
41,33.0,63,42,4,6,5.75,6,7,12406.0,22,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
41,0.0,88,36,1,0,9.0,2,1,18279.0,16,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
89,86.0,70,35,1,1,9.8,5,3,19411.0,63,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
137,74.0,92,30,2,3,7.0,6,11,20641.0,109,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
17,0.0,57,59,1,0,20.0,5,0,5799.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
125,0.0,60,0,3,3,4.67,5,12,9856.0,109,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
77,6.0,39,28,4,6,3.17,6,8,7485.0,53,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
29,80.0,85,47,2,2,20.0,6,2,8622.0,10,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
41,63.0,78,31,1,0,11.67,4,1,10351.0,21,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
77,72.0,86,27,3,3,10.46,6,5,12808.0,54,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
17,72.0,86,77,1,1,15.0,4,1,12886.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
65,0.0,82,43,2,1,17.5,6,2,11060.0,46,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
137,79.0,83,42,2,2,9.0,5,11,9059.0,111,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41,47.0,56,67,1,1,21.25,6,2,23872.0,26,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
17,39.0,89,13,2,2,70.5,6,2,12928.0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
113,0.0,21,24,1,0,8.36,4,7,19284.0,95,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
101,85.0,79,30,1,0,25.33,7,4,18645.0,93,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
137,30.0,37,34,2,2,11.85,6,8,14229.0,111,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
65,0.0,54,32,1,0,10.73,7,2,9361.0,56,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
89,87.0,42,39,2,4,10.88,11,10,10469.0,70,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
89,58.0,67,46,2,2,13.33,6,4,26998.0,72,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
17,0.0,78,39,2,1,15.0,6,1,19593.0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
29,73.0,16,58,3,0,8.0,6,0,10899.0,12,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
65,42.0,35,32,1,1,11.0,4,4,25905.0,36,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
65,77.0,74,28,1,0,9.67,4,1,7748.0,45,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
29,59.0,69,28,1,1,14.0,4,1,10619.0,11,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
89,37.0,69,18,1,1,13.42,5,5,8454.0,63,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
89,0.0,81,38,3,2,5.47,5,7,12870.0,73,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
41,78.0,97,67,1,1,10.33,2,2,30344.0,17,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
53,74.0,28,32,1,1,9.83,4,3,32512.0,37,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
89,17.0,96,0,2,1,20.38,6,3,12032.0,60,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
137,73.0,89,31,1,0,11.48,3,7,13796.0,108,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
29,0.0,34,21,1,0,17.0,4,0,14664.0,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,0.0,47,0,1,0,20.0,5,0,15701.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
41,41.0,47,19,1,0,20.0,4,1,17127.0,21,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
77,40.0,16,0,1,1,10.22,3,4,12897.0,62,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
65,49.0,81,25,1,0,16.8,5,3,14621.0,30,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
137,57.0,64,28,2,3,6.83,4,14,12112.0,109,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
137,76.0,74,45,1,2,13.91,6,7,10150.0,112,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
41,41.0,65,43,1,1,25.0,6,2,11313.0,20,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
137,0.0,87,36,3,1,8.85,4,4,15968.0,104,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
77,56.0,97,12,1,3,17.64,6,7,42625.0,46,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
137,39.0,90,21,1,1,8.42,5,13,24464.0,108,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
77,47.0,75,44,1,0,11.67,4,1,12789.0,58,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
53,69.0,69,63,1,1,10.86,6,3,11572.0,32,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
137,0.0,88,0,1,0,8.62,6,8,17841.0,90,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
137,58.0,87,14,3,3,11.07,7,14,18576.0,119,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
101,0.0,79,47,3,5,7.05,6,11,17046.0,74,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
89,17.0,95,47,1,1,6.67,5,6,17765.0,60,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
17,0.0,48,41,1,0,20.0,5,0,12295.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
53,83.0,67,21,1,0,25.5,5,0,20505.0,25,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
89,76.0,73,46,2,2,12.2,6,7,10133.0,72,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,51.0,97,0,1,2,15.0,4,2,12083.0,9,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
29,79.0,91,39,4,4,11.33,6,4,13552.0,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
41,51.0,79,17,1,2,11.43,5,3,14315.0,24,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
113,81.0,6,30,1,0,9.94,5,9,11569.0,87,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
113,44.0,95,13,2,1,8.3,6,6,25350.0,95,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
137,0.0,74,66,2,1,9.82,6,14,25886.0,110,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
41,0.0,89,20,2,2,11.0,2,4,15513.0,24,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
41,54.0,74,12,1,0,11.25,6,2,16142.0,25,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
77,81.0,70,59,1,0,13.75,6,2,12315.0,59,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
101,0.0,87,0,3,4,9.57,6,6,15923.0,78,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
137,81.0,85,22,2,3,11.19,7,8,13389.0,122,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
77,2.0,42,24,1,1,28.75,3,4,12795.0,41,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
113,17.0,50,51,1,2,5.07,5,11,33640.0,88,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
137,40.0,82,35,2,0,9.82,6,6,13901.0,97,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
77,52.0,92,20,1,0,11.5,4,2,20680.0,53,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
17,51.0,39,34,1,0,20.0,4,0,10701.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
65,35.0,43,44,2,2,10.1,6,5,9692.0,40,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
113,48.0,29,52,2,2,9.92,6,8,22314.0,93,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
17,0.0,74,9,2,0,20.0,6,0,13618.0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
41,62.0,94,38,1,2,11.4,6,4,17726.0,23,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
29,45.0,28,47,3,7,15.3,11,11,10789.0,39,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
17,56.0,53,6,1,1,15.0,4,1,17008.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
137,49.0,72,46,1,0,4.77,4,8,18196.0,102,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
29,41.0,92,54,1,1,16.0,4,1,8729.0,10,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
89,56.0,94,25,1,1,10.38,5,6,18328.0,65,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
17,68.0,80,11,1,1,30.0,5,1,17545.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
65,48.0,75,34,1,1,14.0,6,3,10879.0,44,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
41,0.0,48,31,4,4,7.78,4,4,10281.0,27,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
89,83.0,46,53,1,0,10.71,6,2,20648.0,67,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
137,64.0,63,30,1,2,8.62,5,11,13748.0,96,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
77,53.0,78,31,2,0,16.4,4,2,11973.0,57,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
125,17.0,98,68,1,0,6.8,4,8,59477.0,96,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
41,0.0,78,26,4,5,6.67,6,8,14193.0,28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
125,0.0,75,48,2,4,6.13,6,18,18133.0,100,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
17,64.0,76,0,1,0,20.0,5,0,15062.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
137,59.0,23,99,1,1,7.35,4,12,13748.0,101,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
17,45.0,79,34,1,1,20.0,3,1,11840.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,53.0,49,53,3,2,8.0,6,2,9713.0,14,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
89,52.0,94,17,1,2,12.09,6,7,13702.0,54,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
89,58.0,51,54,1,1,13.0,4,8,10169.0,66,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
29,0.0,27,43,3,1,9.5,6,1,19440.0,15,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
41,49.0,85,15,4,2,4.29,6,3,17068.0,21,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
29,39.0,75,28,1,1,25.0,5,1,15130.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
17,0.0,69,40,1,1,15.0,3,1,13378.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
101,81.0,93,19,2,4,13.14,6,11,15409.0,75,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
89,79.0,66,34,4,4,4.25,4,7,10392.0,71,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
101,56.0,77,30,1,2,12.4,6,6,15076.0,71,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
89,79.0,57,43,1,2,12.69,10,6,13621.0,70,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
89,6.0,44,69,1,3,12.58,6,6,30104.0,64,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
41,0.0,85,38,4,5,16.39,6,6,14249.0,18,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
29,55.0,79,38,1,1,25.0,6,1,12734.0,14,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
137,72.0,79,43,1,0,10.22,6,4,16050.0,110,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
125,38.0,87,15,3,4,6.06,6,10,24830.0,108,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
17,0.0,84,0,1,1,15.0,4,1,21369.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
101,0.0,36,42,4,2,7.4,6,5,8059.0,74,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
113,0.0,95,0,4,5,7.97,6,15,16766.0,93,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
77,60.0,35,61,3,1,9.67,6,6,39357.0,52,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
29,0.0,73,48,1,1,15.0,3,1,13708.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
137,65.0,74,35,1,2,8.78,4,19,17316.0,102,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
29,42.0,97,37,2,1,17.5,6,1,26278.0,5,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
29,55.0,78,37,3,2,10.2,6,2,10030.0,13,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
137,60.0,0,0,2,1,25.0,6,6,7718.0,104,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
77,72.0,93,13,3,2,9.17,6,5,22485.0,58,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
65,39.0,70,10,1,2,13.56,6,5,33387.0,45,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
29,0.0,65,61,4,2,5.8,6,2,57390.0,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
29,27.0,72,17,1,2,13.0,4,2,13630.0,4,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
41,52.0,76,28,4,6,5.9,6,8,7542.0,24,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
29,0.0,30,0,1,0,17.0,6,0,7430.0,9,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
125,85.0,82,76,3,3,3.74,5,14,26089.0,108,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
137,58.0,41,59,3,1,10.75,6,11,18055.0,113,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
113,76.0,28,70,1,1,14.33,6,4,25824.0,84,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
29,45.0,92,16,1,1,20.0,3,1,12542.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
137,47.0,48,23,1,1,13.6,6,15,11894.0,105,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
89,0.0,84,30,3,3,5.16,5,8,13844.0,74,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
89,51.0,78,30,1,0,13.4,6,3,12888.0,70,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
53,69.0,83,35,1,0,10.75,6,2,16288.0,36,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
89,0.0,87,45,2,1,27.42,6,6,21667.0,74,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
89,65.0,27,20,1,1,15.43,6,4,11521.0,56,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
113,50.0,98,25,1,2,11.1,6,5,27926.0,91,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
41,42.0,72,0,1,1,25.0,6,2,9244.0,24,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
17,59.0,83,36,1,0,15.0,4,0,11275.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
41,66.0,58,29,4,2,10.83,6,3,13445.0,21,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
137,81.0,96,94,2,0,8.0,6,6,20313.0,109,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
65,45.0,93,17,3,1,9.67,6,3,11124.0,43,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
29,69.0,58,18,1,0,10.0,5,0,11660.0,10,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
29,0.0,75,31,2,3,19.6,6,3,29477.0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
137,76.0,23,24,1,2,12.3,5,9,13600.0,102,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
41,0.0,96,89,4,3,9.86,6,3,15103.0,21,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
41,59.0,91,28,1,1,17.5,6,2,15115.0,26,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,0.0,78,71,1,1,20.0,3,1,13144.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
137,0.0,89,21,1,0,7.61,4,11,15150.0,103,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
77,81.0,75,69,1,2,10.83,5,5,15011.0,48,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
125,35.0,52,31,4,4,4.79,5,14,13401.0,110,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
137,46.0,80,67,2,3,10.0,6,6,16020.0,82,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
77,63.0,65,59,1,2,52.0,6,3,10544.0,57,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
101,0.0,74,34,3,1,16.78,6,4,9416.0,73,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
41,64.0,51,19,4,7,6.38,6,7,15768.0,28,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
29,47.0,90,55,1,1,15.0,4,1,21608.0,11,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
29,48.0,86,15,3,2,11.33,6,2,19479.0,6,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
113,63.0,64,49,1,0,13.5,4,3,13461.0,85,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
29,75.0,70,44,1,1,11.0,4,1,17808.0,10,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
89,69.0,64,46,2,3,10.3,6,6,23611.0,69,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
65,36.0,82,41,4,5,9.44,6,9,14010.0,45,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
137,0.0,81,41,4,4,9.86,2,11,14651.0,91,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
137,37.0,85,44,2,2,12.89,6,10,9183.0,111,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
125,0.0,50,0,1,2,10.71,6,8,24555.0,96,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
29,0.0,80,48,1,1,15.0,4,1,10170.0,8,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
53,65.0,72,42,1,1,13.33,6,1,5729.0,34,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
89,65.0,70,36,4,6,7.5,6,10,19844.0,71,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
113,66.0,66,43,2,2,7.5,6,9,8573.0,85,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
29,77.0,84,24,3,2,6.4,6,2,17759.0,15,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
113,68.0,41,37,4,5,14.23,5,19,8598.0,92,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
101,47.0,91,4,2,1,13.86,6,4,12223.0,87,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
125,71.0,74,59,3,3,19.17,6,10,17483.0,108,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
137,7.0,66,42,3,1,3.57,6,19,8610.0,110,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
89,51.0,59,55,2,0,14.07,8,6,12480.0,84,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
29,0.0,89,33,1,1,13.0,4,1,12600.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
77,0.0,69,46,4,3,10.24,6,9,9266.0,59,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
125,51.0,85,26,1,1,11.0,5,9,19464.0,108,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
17,32.0,38,31,1,0,25.0,4,0,7292.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
101,65.0,75,42,1,0,14.0,4,3,11483.0,65,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,0.0,97,35,1,1,25.0,4,1,52169.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
41,83.0,37,38,1,1,14.0,6,2,10249.0,22,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
41,72.0,69,44,1,2,13.67,5,3,19669.0,21,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
137,73.0,83,11,1,0,13.93,6,6,12998.0,105,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
137,69.0,67,0,1,1,15.46,4,9,12893.0,101,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
137,68.0,73,35,1,3,6.91,6,17,23656.0,103,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
137,0.0,87,16,4,2,5.14,6,11,19990.0,100,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
137,0.0,80,35,3,0,12.64,13,5,19600.0,122,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
53,47.0,85,39,1,2,10.0,5,2,11533.0,30,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
17,37.0,69,19,1,1,25.0,5,1,13611.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
113,0.0,77,0,2,2,9.73,6,9,31710.0,87,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
65,72.0,91,49,2,1,12.4,6,2,30259.0,46,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
53,0.0,87,23,1,3,10.71,6,6,12623.0,35,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
137,57.0,0,0,1,0,12.0,4,4,9871.0,110,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
65,58.0,60,32,1,0,42.0,6,1,25851.0,38,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
41,83.0,79,29,4,3,7.88,6,4,9673.0,22,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
113,43.0,46,10,1,1,18.56,4,10,11711.0,95,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
77,76.0,85,33,1,0,11.0,4,1,17576.0,62,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
53,75.0,77,35,3,1,20.0,6,2,24127.0,34,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
41,0.0,86,51,1,0,15.0,3,1,10903.0,24,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
125,80.0,79,16,3,2,10.15,6,6,15008.0,104,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
53,0.0,58,16,1,2,11.5,5,2,19549.0,30,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
101,51.0,96,42,2,1,9.38,6,4,15401.0,80,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
113,49.0,47,21,2,1,15.08,6,7,10286.0,94,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
29,51.0,94,12,4,3,12.0,6,3,17237.0,8,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
137,65.0,77,39,1,0,7.91,2,13,10725.0,113,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
29,0.0,79,0,4,3,6.17,6,3,10536.0,7,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
